INFO 2024-08-31 12:51:35,975 autoreload Watching for file changes with StatReloader
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\backends\django.py", line 107, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader_tags.py", line 65, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\defaulttags.py", line 480, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\resolvers.py", line 831, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'input_registration_view' not found. 'input_registration_view' is not a valid view function or pattern name.
ERROR 2024-08-31 18:14:07,554 basehttp "GET /website/login/ HTTP/1.1" 500 154484
WARNING 2024-08-31 18:14:07,705 log Not Found: /favicon.ico
WARNING 2024-08-31 18:14:07,705 basehttp "GET /favicon.ico HTTP/1.1" 404 2510
INFO 2024-08-31 18:19:22,748 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\urls.py changed, reloading.
INFO 2024-08-31 18:19:23,326 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:22:27,193 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:25:01,642 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:25:01,672 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
ERROR 2024-08-31 18:25:04,364 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 83, in login_view
    return render(request, 'input_registration.html', {'form': form})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: input_registration.html
ERROR 2024-08-31 18:25:04,367 basehttp "GET /website/login/ HTTP/1.1" 500 84309
INFO 2024-08-31 18:29:42,309 basehttp "GET /website/ HTTP/1.1" 200 3882
ERROR 2024-08-31 18:29:44,238 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 83, in login_view
    return render(request, 'input_registration.html', {'form': form})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: input_registration.html
ERROR 2024-08-31 18:29:44,239 basehttp "GET /website/login/ HTTP/1.1" 500 84309
INFO 2024-08-31 18:30:28,267 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:30:28,887 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:30:29,869 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:30:29,889 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
ERROR 2024-08-31 18:30:31,060 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 83, in login_view
    return render(request, 'login.html', {'form': form})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: login.html
ERROR 2024-08-31 18:30:31,062 basehttp "GET /website/login/ HTTP/1.1" 500 84075
INFO 2024-08-31 18:31:06,598 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:31:07,153 autoreload Watching for file changes with StatReloader
ERROR 2024-08-31 18:31:07,583 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 83, in login_view
    return render(request, 'website/login.html', {'form': form})
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\backends\django.py", line 107, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\loader_tags.py", line 65, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 1008, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\base.py", line 969, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\template\defaulttags.py", line 480, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\resolvers.py", line 831, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'login_view' not found. 'login_view' is not a valid view function or pattern name.
ERROR 2024-08-31 18:31:07,589 basehttp "GET /website/login/ HTTP/1.1" 500 154692
INFO 2024-08-31 18:32:16,611 basehttp "GET /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:32:16,735 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 7584
ERROR 2024-08-31 18:32:29,368 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 83, in login_view
    return render(request, 'website/login.html', {'form': form})
                                                          ^^^^
UnboundLocalError: cannot access local variable 'form' where it is not associated with a value
ERROR 2024-08-31 18:32:29,369 basehttp "POST /website/login/ HTTP/1.1" 500 69768
WARNING 2024-08-31 18:32:29,451 log Not Found: /favicon.ico
WARNING 2024-08-31 18:32:29,452 basehttp "GET /favicon.ico HTTP/1.1" 404 2510
INFO 2024-08-31 18:33:58,709 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:33:59,258 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:34:03,383 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:34:04,922 basehttp "GET /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:34:08,675 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:43:02,518 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:43:03,081 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:43:09,000 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:43:09,018 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 18:43:21,475 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:43:22,920 basehttp "GET /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:44:55,267 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:44:55,894 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:45:59,632 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:46:00,197 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:46:08,791 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:46:22,137 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:46:23,393 basehttp "GET /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:46:26,208 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:50:38,714 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:50:39,270 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:50:43,047 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:50:43,066 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 18:50:44,234 basehttp "GET /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:50:47,467 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:52:08,290 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:52:08,857 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:52:19,295 basehttp "POST /website/login/ HTTP/1.1" 200 4662
INFO 2024-08-31 18:57:13,615 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 18:57:14,235 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 18:57:20,753 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 18:57:21,807 basehttp "GET /website/login/ HTTP/1.1" 200 4662
ERROR 2024-08-31 18:57:25,300 log Internal Server Error: /website/login/
Traceback (most recent call last):
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py", line 69, in login_view
    return redirect('showecase')  # Замените 'home' на имя вашего маршрута
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 49, in redirect
    return redirect_class(resolve_url(to, *args, **kwargs))
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\shortcuts.py", line 180, in resolve_url
    return reverse(to, args=args, kwargs=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PycharmProjects\FlowerDeliveryAdvanced\.venv\Lib\site-packages\django\urls\resolvers.py", line 831, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'showecase' not found. 'showecase' is not a valid view function or pattern name.
ERROR 2024-08-31 18:57:25,306 basehttp "POST /website/login/ HTTP/1.1" 500 89058
INFO 2024-08-31 18:58:37,396 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
